age,gender,height,weight,workout_days,workout_minutes,daily_calories,protein_intake,sleep_hours,future_weight
39,0,1.671,55.7,5,40,1776.0,123.0,7.5,57.19
24,1,1.686,59.0,6,94,2353.0,105.0,8.4,60.83
18,1,1.695,70.1,5,51,2141.0,116.0,7.1,70.41
29,1,1.758,55.7,4,40,1904.0,120.0,7.8,56.19
26,0,1.733,82.1,0,100,1888.0,108.0,8.5,83.97
21,1,1.587,45.0,1,47,1435.0,79.0,7.0,44.69
28,1,1.834,90.7,6,95,3226.0,132.0,7.2,93.42
34,0,1.573,48.0,3,49,1300.0,78.0,8.2,48.99
30,1,1.667,59.8,3,73,2008.0,130.0,7.9,61.5
33,1,1.826,85.1,6,101,2965.0,158.0,8.6,87.4
46,0,1.607,82.9,3,58,1921.0,171.0,8.1,83.69
27,1,1.845,82.2,1,48,1942.0,67.0,9.0,81.38
33,0,1.799,61.0,4,69,1543.0,132.0,6.5,60.08
25,1,1.76,86.2,6,35,2695.0,116.0,7.5,88.24
22,0,1.699,65.6,6,80,1851.0,102.0,6.9,65.95
25,0,1.542,57.1,3,42,1312.0,85.0,5.3,55.87
26,1,1.731,77.8,0,24,2408.0,127.0,6.0,79.33
33,0,1.634,47.4,2,53,1300.0,84.0,8.3,48.3
51,0,1.57,57.3,1,46,1503.0,101.0,7.8,59.53
24,1,1.75,67.6,4,6,1748.0,122.0,8.2,68.1
26,1,1.762,91.2,5,55,2466.0,164.0,6.9,92.18
29,0,1.598,69.3,0,33,1909.0,97.0,7.3,70.91
34,0,1.737,54.0,1,46,1300.0,88.0,7.6,53.2
32,1,1.761,89.9,5,33,2238.0,164.0,6.8,91.1
42,0,1.785,82.4,1,68,1415.0,86.0,7.5,81.16
18,1,1.79,58.2,2,55,2513.0,104.0,4.8,59.97
18,0,1.665,68.8,2,26,1974.0,115.0,7.2,69.97
26,0,1.714,83.6,5,83,2520.0,171.0,6.6,86.24
40,0,1.707,53.6,5,61,2066.0,124.0,7.7,55.89
18,1,1.728,87.6,4,45,2843.0,191.0,9.0,90.86
18,0,1.622,45.2,3,40,1578.0,45.0,7.7,47.32
35,1,1.778,68.4,6,54,2203.0,100.0,7.8,69.15
32,1,1.697,61.1,5,30,1553.0,85.0,9.5,61.23
20,1,1.851,99.5,2,81,2650.0,156.0,6.8,100.54
21,0,1.563,54.3,4,78,1452.0,81.0,6.2,55.19
21,1,1.815,60.5,1,49,2267.0,114.0,5.6,62.7
31,1,1.671,74.4,6,47,2456.0,112.0,8.8,77.05
24,0,1.706,79.3,3,37,2118.0,134.0,8.4,80.67
34,0,1.686,78.5,0,60,1468.0,96.0,5.5,77.0
18,0,1.625,64.5,1,61,1880.0,103.0,8.3,66.96
22,0,1.735,73.1,6,69,1966.0,61.0,7.7,72.47
20,1,1.734,67.3,4,61,2301.0,97.0,5.6,68.56
28,0,1.515,73.4,0,37,1820.0,65.0,7.6,74.93
25,0,1.499,60.9,6,41,2110.0,133.0,7.3,64.82
37,1,1.697,81.2,1,58,1744.0,128.0,7.1,80.17
18,1,1.703,78.1,2,41,2646.0,120.0,5.6,80.79
30,1,1.805,87.2,4,83,3102.0,131.0,9.8,91.55
35,1,1.64,47.1,0,55,1977.0,68.0,5.8,49.2
47,0,1.729,83.5,5,26,1699.0,171.0,6.1,83.7
26,0,1.564,60.0,2,53,1829.0,96.0,5.7,62.0
33,0,1.659,81.8,5,51,1977.0,126.0,8.6,82.99
18,1,1.84,92.2,5,82,2840.0,97.0,5.9,92.76
18,1,1.719,78.8,0,56,2245.0,103.0,6.7,79.25
38,0,1.711,47.6,3,67,1788.0,78.0,7.6,49.28
30,1,1.806,77.0,6,52,2331.0,144.0,4.8,77.25
41,0,1.607,58.9,6,76,1571.0,117.0,6.1,59.52
18,1,1.746,77.3,3,81,2591.0,144.0,6.3,78.58
35,0,1.661,58.8,4,37,1453.0,97.0,8.3,60.24
47,1,1.719,68.5,0,43,2011.0,81.0,6.9,69.89
34,1,1.776,80.0,6,51,2113.0,133.0,6.6,80.63
32,1,1.777,69.2,3,73,2118.0,90.0,8.3,70.75
30,0,1.705,68.3,1,42,2106.0,62.0,6.6,69.58
18,0,1.6,48.5,1,11,1596.0,83.0,8.6,49.88
42,1,1.771,68.4,3,71,2447.0,65.0,9.8,71.96
25,0,1.614,74.2,6,40,2617.0,101.0,8.5,78.46
35,0,1.593,46.3,5,48,1753.0,84.0,9.4,48.87
18,0,1.679,83.3,5,47,2280.0,188.0,7.8,85.57
19,0,1.646,77.4,3,13,1763.0,106.0,7.4,77.45
43,1,1.82,75.5,4,31,2265.0,70.0,7.1,75.97
27,1,1.759,106.3,5,72,2789.0,169.0,8.3,108.64
43,0,1.613,72.9,4,54,2143.0,119.0,5.7,74.6
29,0,1.61,52.2,1,74,1786.0,64.0,8.3,53.56
18,0,1.633,72.5,2,87,2326.0,108.0,6.7,75.68
38,0,1.658,70.2,0,22,1960.0,86.0,7.8,72.28
25,1,1.69,63.1,2,48,2655.0,108.0,7.3,65.82
36,0,1.608,48.5,4,53,1857.0,72.0,7.9,50.19
30,1,1.854,94.4,5,85,2824.0,132.0,8.0,96.15
18,0,1.617,60.2,2,33,1812.0,113.0,7.4,61.32
31,1,1.815,76.8,4,62,2553.0,121.0,7.4,79.08
50,0,1.542,49.1,6,81,1404.0,81.0,6.6,49.4
34,1,1.772,63.3,2,73,1992.0,134.0,7.2,64.19
29,1,1.862,84.8,1,65,2306.0,140.0,6.3,85.91
40,1,1.717,71.5,4,41,1729.0,77.0,5.8,70.11
32,0,1.693,48.0,1,77,1714.0,54.0,5.3,48.16
32,0,1.601,64.5,2,23,1370.0,100.0,7.9,64.84
20,1,1.668,63.7,3,65,1807.0,124.0,6.0,63.62
32,0,1.634,78.2,3,20,1943.0,67.0,7.7,80.02
39,0,1.648,95.0,0,91,2048.0,100.0,7.2,95.54
22,1,1.77,73.5,6,32,2868.0,163.0,5.8,76.93
43,1,1.848,62.1,3,46,1453.0,84.0,5.3,59.92
29,0,1.481,53.2,6,88,1332.0,83.0,7.5,52.9
22,0,1.697,66.4,0,64,1300.0,66.0,5.9,65.56
39,1,1.769,95.7,2,40,1850.0,168.0,7.4,95.56
27,0,1.657,84.3,0,57,1991.0,77.0,7.7,85.08
37,1,1.721,81.2,0,61,2023.0,119.0,5.9,81.8
27,1,1.796,69.9,0,63,1668.0,116.0,5.6,68.95
29,1,1.791,83.7,6,51,2494.0,146.0,6.9,84.63
34,1,1.845,83.8,1,49,2578.0,135.0,6.8,85.81
33,0,1.62,67.3,6,69,1709.0,105.0,6.3,66.91
18,0,1.654,51.9,6,50,1917.0,116.0,4.9,53.46
20,1,1.834,94.2,0,34,2930.0,155.0,8.2,97.61
38,1,1.861,84.3,5,49,2176.0,99.0,7.0,84.21
29,0,1.679,65.3,4,55,1899.0,98.0,7.7,66.32
25,0,1.645,61.4,2,62,1300.0,139.0,7.0,61.75
18,0,1.655,58.1,1,59,1975.0,98.0,8.1,59.52
20,0,1.565,63.0,4,29,1829.0,122.0,6.8,64.05
18,1,1.768,57.1,2,65,1847.0,68.0,6.7,57.08
29,0,1.684,76.5,6,51,2051.0,160.0,6.2,77.45
25,1,1.719,57.1,1,44,2238.0,47.0,7.4,59.59
21,1,1.804,56.4,6,74,1814.0,109.0,6.7,56.98
29,1,1.648,87.0,2,41,2004.0,127.0,6.5,86.31
33,1,1.772,64.2,3,91,2196.0,99.0,5.2,64.44
49,0,1.56,51.3,2,89,1717.0,101.0,6.6,53.27
18,0,1.695,79.4,3,75,2321.0,97.0,7.5,81.37
40,1,1.852,104.5,6,42,2169.0,183.0,7.0,103.4
39,1,1.821,59.2,3,66,2348.0,103.0,7.7,61.83
23,1,1.609,57.0,5,60,2419.0,106.0,6.0,59.15
32,1,1.824,70.8,2,41,2412.0,147.0,6.5,73.25
26,0,1.608,70.6,6,76,2136.0,123.0,7.5,72.24
32,0,1.607,81.0,6,55,1942.0,152.0,7.1,81.99
44,0,1.642,53.8,3,6,1743.0,109.0,4.0,55.28
35,0,1.588,77.6,5,85,1890.0,111.0,6.5,78.29
35,0,1.626,61.7,1,85,1680.0,92.0,5.9,61.64
26,1,1.619,69.0,3,54,2292.0,82.0,6.9,70.96
18,1,1.76,60.2,0,67,2217.0,102.0,4.0,61.87
28,1,1.704,70.5,1,62,1737.0,111.0,7.3,70.63
41,0,1.576,59.1,6,45,2001.0,122.0,7.8,61.41
18,0,1.584,53.7,5,108,1617.0,94.0,6.4,53.55
21,1,1.851,86.5,1,43,2520.0,116.0,6.8,88.0
31,1,1.65,53.4,1,56,2080.0,90.0,6.3,55.33
21,1,1.723,60.4,6,33,2133.0,139.0,8.8,62.19
23,0,1.579,68.4,0,72,1300.0,117.0,8.6,68.02
26,1,1.696,86.7,0,69,1825.0,87.0,8.4,86.78
18,0,1.642,66.0,0,72,2289.0,103.0,9.2,68.65
21,0,1.608,69.3,0,31,1844.0,156.0,8.5,70.91
36,1,1.744,78.2,5,61,2562.0,114.0,6.5,79.79
18,0,1.62,73.4,0,63,1630.0,98.0,7.2,73.87
18,0,1.65,58.1,5,29,1703.0,62.0,7.7,58.57
24,1,1.794,63.5,5,63,2240.0,108.0,7.5,64.49
37,0,1.685,62.9,4,42,1596.0,96.0,5.5,62.66
28,1,1.803,99.4,6,49,2820.0,184.0,7.8,101.32
26,1,1.754,76.1,4,67,1764.0,126.0,7.7,75.9
30,0,1.751,82.5,0,59,2010.0,129.0,7.7,83.77
18,0,1.624,65.3,5,40,1605.0,126.0,7.5,65.87
34,0,1.603,47.7,1,32,1562.0,45.0,7.1,48.61
33,0,1.591,82.1,3,52,1588.0,165.0,7.8,82.91
26,0,1.526,59.9,3,59,1892.0,108.0,4.9,61.83
39,0,1.679,75.6,4,55,1535.0,151.0,7.7,75.43
20,0,1.489,45.0,0,52,1622.0,74.0,8.2,47.24
40,0,1.63,72.9,2,50,1663.0,125.0,9.0,74.12
31,1,1.727,67.6,3,84,2401.0,106.0,7.7,69.83
27,0,1.764,59.9,6,59,2135.0,98.0,6.1,61.19
30,1,1.854,69.6,6,59,2186.0,144.0,6.5,70.11
29,1,1.766,61.3,5,51,1809.0,116.0,7.6,61.41
41,1,1.769,61.2,6,46,2247.0,102.0,7.6,62.83
20,0,1.618,68.1,5,93,2132.0,149.0,6.0,69.6
23,1,1.738,67.8,3,66,2099.0,106.0,7.3,68.06
39,1,1.743,77.0,1,71,2135.0,129.0,6.9,78.38
25,0,1.554,74.3,3,39,1997.0,91.0,6.8,75.32
38,1,1.762,75.7,4,75,2753.0,114.0,7.2,79.43
45,0,1.491,45.0,6,35,1792.0,68.0,7.2,48.0
26,1,1.766,72.8,0,62,2468.0,81.0,8.8,75.76
36,1,1.769,84.4,0,57,2511.0,121.0,4.9,86.61
20,1,1.693,67.8,5,81,2138.0,104.0,7.1,68.56
37,0,1.735,92.7,3,45,2078.0,179.0,7.1,94.12
32,1,1.765,79.2,2,66,1965.0,107.0,5.1,77.94
34,0,1.713,53.2,4,63,1899.0,101.0,7.9,54.83
24,1,1.778,76.7,5,40,2197.0,110.0,8.0,77.25
18,1,1.714,72.5,3,66,2135.0,117.0,5.4,72.42
35,1,1.788,92.6,4,52,2385.0,115.0,8.0,94.44
18,1,1.88,107.7,2,54,2395.0,193.0,6.2,107.61
27,0,1.63,74.1,5,48,2203.0,164.0,7.5,76.96
38,0,1.671,72.9,6,56,2127.0,98.0,7.3,74.49
32,0,1.646,70.7,4,56,1662.0,132.0,7.4,70.69
48,1,1.861,81.9,5,66,2730.0,184.0,4.8,84.19
39,1,1.835,60.7,4,61,2374.0,86.0,5.3,62.16
24,1,1.8,80.1,4,73,2199.0,173.0,7.3,81.26
30,0,1.667,68.2,6,72,1650.0,121.0,7.7,67.27
30,1,1.684,54.9,5,85,1916.0,95.0,6.1,55.6
18,0,1.684,82.4,0,69,2273.0,115.0,8.6,84.86
22,1,1.771,90.3,6,58,3122.0,145.0,6.4,93.28
25,1,1.765,59.5,2,78,1300.0,70.0,6.7,57.32
18,1,1.722,89.3,5,58,2116.0,131.0,6.9,88.98
30,1,1.818,77.3,0,61,2343.0,174.0,7.4,79.46
28,0,1.599,55.5,1,5,1381.0,59.0,7.0,55.94
18,1,1.723,83.3,3,37,2481.0,139.0,6.8,84.2
34,0,1.587,62.7,5,69,1926.0,107.0,7.0,64.0
36,1,1.645,84.2,0,82,1933.0,122.0,7.4,84.43
32,0,1.693,56.3,5,66,2113.0,84.0,7.4,57.8
27,1,1.665,49.4,5,67,1937.0,59.0,7.4,50.49
35,0,1.588,59.3,5,68,1580.0,110.0,7.1,60.49
36,0,1.631,68.8,6,56,2157.0,106.0,7.9,71.28
33,0,1.713,58.7,4,36,1505.0,102.0,7.3,58.65
23,1,1.682,51.5,1,68,2598.0,67.0,7.4,55.81
32,0,1.666,71.3,2,30,1601.0,126.0,7.5,71.92
41,1,1.78,62.7,2,65,2217.0,99.0,7.8,64.39
25,1,1.923,93.3,5,83,3240.0,161.0,8.0,96.16
49,1,1.788,74.4,0,61,2066.0,125.0,7.0,76.75
25,1,1.75,81.0,6,66,2758.0,140.0,7.7,84.11
30,0,1.559,49.5,5,77,2090.0,76.0,8.4,52.73
24,1,1.708,83.6,4,52,2358.0,162.0,6.1,85.19
32,0,1.683,66.1,4,85,2179.0,154.0,7.1,68.97
18,0,1.625,70.8,5,75,1300.0,130.0,6.7,69.53
25,1,1.761,86.5,2,58,2502.0,52.0,8.5,88.65
20,0,1.623,57.7,4,11,1746.0,81.0,5.7,58.07
31,1,1.866,96.0,3,53,2643.0,146.0,6.4,97.55
39,0,1.606,46.6,0,53,1667.0,64.0,8.5,49.21
36,1,1.85,62.5,0,61,2185.0,60.0,7.3,64.29
18,0,1.7,94.3,4,84,2255.0,128.0,7.6,94.84
48,0,1.644,74.9,2,75,1612.0,117.0,6.9,74.96
33,0,1.628,86.5,6,60,2407.0,154.0,7.5,88.1
23,1,1.707,64.9,5,50,1726.0,112.0,7.0,64.06
31,1,1.794,76.4,3,18,1819.0,100.0,5.9,75.16
32,1,1.927,98.6,3,70,2594.0,114.0,8.7,99.92
24,1,1.83,79.5,5,62,2404.0,120.0,7.2,80.11
32,1,1.849,74.0,6,75,2532.0,116.0,7.4,75.44
25,0,1.582,53.1,3,63,2247.0,97.0,6.8,56.5
26,1,1.718,75.0,1,44,1839.0,84.0,8.8,75.45
24,1,1.705,58.0,4,65,2214.0,102.0,7.7,59.62
18,0,1.609,53.4,3,62,1300.0,88.0,6.8,52.47
31,0,1.636,66.7,6,75,1985.0,109.0,7.4,67.96
35,1,1.709,64.2,4,50,2315.0,117.0,6.1,66.27
35,1,1.721,83.8,2,43,2146.0,118.0,7.0,85.1
37,1,1.748,69.4,2,59,1929.0,135.0,6.6,70.07
33,1,1.769,67.5,5,55,1617.0,133.0,5.6,65.64
25,0,1.659,67.8,2,45,1766.0,91.0,7.2,68.24
38,1,1.759,60.8,1,45,2257.0,127.0,6.7,62.91
18,0,1.735,65.4,2,81,1985.0,58.0,8.7,66.49
22,0,1.656,63.5,4,54,2009.0,141.0,5.5,65.14
21,0,1.581,58.2,0,79,1307.0,115.0,6.6,58.2
40,1,1.692,87.8,0,99,1939.0,98.0,7.4,88.24
38,1,1.793,60.9,4,52,2437.0,97.0,8.1,63.08
34,0,1.662,85.2,0,42,1605.0,94.0,6.6,84.37
40,1,1.826,91.7,3,36,2108.0,132.0,9.6,92.32
22,1,1.813,97.1,0,78,2660.0,192.0,6.7,99.67
33,1,1.751,107.4,6,54,2782.0,173.0,6.0,107.98
29,1,1.723,88.7,1,59,1913.0,73.0,7.0,87.58
38,0,1.577,66.6,2,50,1944.0,123.0,9.1,69.5
29,1,1.654,54.2,0,55,2105.0,85.0,8.2,56.93
27,1,1.829,64.1,0,109,2146.0,69.0,9.0,66.61
35,1,1.748,74.8,6,44,2089.0,171.0,8.7,77.02
38,0,1.61,46.8,5,16,1579.0,97.0,9.2,48.34
24,0,1.679,74.6,1,56,1496.0,106.0,7.1,73.35
29,0,1.81,59.0,5,46,1733.0,109.0,9.2,59.5
20,1,1.763,87.1,1,71,2484.0,172.0,7.6,90.36
18,1,1.835,76.0,0,57,2358.0,129.0,7.8,77.57
32,1,1.736,76.9,3,80,2306.0,84.0,8.7,79.08
35,0,1.645,58.8,0,16,1844.0,73.0,9.7,61.85
32,0,1.599,45.0,3,68,1701.0,46.0,9.0,45.96
18,0,1.656,74.9,5,84,2153.0,122.0,5.7,75.74
27,1,1.744,87.0,6,49,2849.0,89.0,7.1,89.51
18,0,1.59,58.1,2,48,1659.0,95.0,7.1,59.35
42,1,1.775,82.8,4,48,2361.0,160.0,6.0,84.93
20,0,1.525,51.3,2,46,1300.0,80.0,5.8,51.32
41,1,1.758,76.9,0,79,1775.0,81.0,6.5,76.73
39,0,1.509,61.5,0,38,1412.0,91.0,7.9,62.6
22,1,1.73,80.5,3,69,2986.0,136.0,8.0,83.22
20,1,1.726,87.3,1,26,2603.0,162.0,6.8,89.12
33,0,1.647,71.1,5,31,1631.0,105.0,5.0,70.39
22,1,1.799,78.2,5,59,2722.0,146.0,7.3,80.8
31,0,1.633,55.7,5,35,1300.0,76.0,8.9,54.94
26,0,1.615,60.3,3,34,1329.0,80.0,6.3,59.68
18,0,1.665,77.3,1,80,2237.0,153.0,8.9,80.51
18,1,1.825,66.1,1,66,2041.0,147.0,7.1,65.91
32,1,1.649,78.6,6,57,2361.0,115.0,8.2,81.34
25,0,1.558,55.1,1,69,1449.0,108.0,8.4,55.4
25,1,1.747,62.4,1,28,2288.0,111.0,6.5,64.87
36,0,1.622,54.8,0,37,1633.0,73.0,7.0,55.51
41,1,1.825,87.3,4,61,2857.0,140.0,7.8,90.54
28,1,1.716,72.9,5,27,2170.0,137.0,7.1,73.28
27,1,1.786,94.8,4,27,2709.0,175.0,5.7,97.44
35,1,1.772,61.7,2,49,2038.0,128.0,7.2,62.48
18,1,1.792,68.3,2,59,2027.0,86.0,7.7,68.96
32,0,1.625,64.7,2,51,2052.0,123.0,6.7,67.45
35,0,1.584,50.8,3,37,1497.0,98.0,5.7,51.09
36,1,1.744,74.3,2,38,2156.0,156.0,9.1,76.05
18,0,1.675,70.9,5,51,1772.0,113.0,7.7,70.22
23,1,1.709,76.3,6,70,2561.0,162.0,8.4,78.65
22,0,1.588,74.6,2,86,1300.0,156.0,7.3,73.56
31,0,1.683,53.6,2,57,1793.0,92.0,7.2,54.66
34,0,1.538,60.6,6,17,1595.0,114.0,8.5,61.99
43,1,1.692,60.0,0,73,1579.0,90.0,7.0,59.46
26,1,1.756,77.4,2,69,2198.0,145.0,6.8,77.78
26,1,1.706,74.4,6,44,2506.0,159.0,8.2,77.38
40,0,1.671,56.2,4,51,2097.0,108.0,8.6,59.24
33,1,1.767,62.7,0,84,1789.0,108.0,6.6,62.48
41,0,1.709,78.4,1,87,2035.0,102.0,8.0,80.68
33,1,1.689,68.6,3,39,1814.0,96.0,5.7,68.37
20,0,1.536,54.6,0,100,1790.0,59.0,7.0,56.37
18,1,1.792,82.8,0,65,2992.0,183.0,7.7,87.46
18,1,1.708,83.3,4,106,2804.0,126.0,6.5,85.3
36,1,1.789,76.4,6,29,2502.0,151.0,7.7,78.89
41,1,1.8,66.2,5,45,1811.0,92.0,7.6,66.77
47,1,1.83,67.7,5,12,1893.0,105.0,7.7,67.83
38,0,1.605,62.5,2,51,1348.0,74.0,8.1,61.38
40,1,1.828,66.3,1,72,1753.0,83.0,7.0,65.79
25,1,1.617,65.0,6,92,2496.0,117.0,6.1,66.6
20,0,1.668,80.4,4,41,1748.0,142.0,6.5,79.33
38,1,1.771,66.2,6,62,2388.0,118.0,6.7,68.23
34,0,1.602,54.9,6,49,1584.0,85.0,9.4,55.97
31,0,1.587,80.1,4,69,2012.0,127.0,5.6,81.21
33,1,1.778,95.1,0,53,2440.0,172.0,6.2,96.7
33,1,1.716,60.0,1,50,2111.0,117.0,6.2,61.07
42,1,1.741,73.4,6,20,2499.0,146.0,8.8,76.43
42,0,1.637,69.4,4,61,2165.0,124.0,7.4,72.02
35,0,1.636,63.8,5,85,1520.0,104.0,5.9,63.83
38,0,1.632,83.1,3,30,2067.0,114.0,7.2,84.76
35,0,1.591,64.8,6,73,2043.0,113.0,6.7,66.55
26,1,1.731,76.1,3,57,1554.0,128.0,6.7,75.11
37,0,1.619,71.0,4,14,2182.0,144.0,7.8,74.29
18,0,1.63,71.9,0,48,1721.0,92.0,6.6,72.14
39,0,1.687,77.2,6,50,1895.0,106.0,7.8,77.58
19,0,1.736,83.6,3,64,2305.0,77.0,7.8,86.01
33,0,1.58,45.0,0,66,1300.0,84.0,6.1,44.67
22,1,1.671,65.2,2,58,2262.0,101.0,6.5,66.68
35,1,1.842,91.3,2,69,2430.0,93.0,7.0,91.24
30,1,1.563,60.8,6,37,2351.0,97.0,9.5,65.12
18,1,1.818,91.5,0,51,2540.0,114.0,7.0,93.04
34,0,1.644,85.0,4,52,2131.0,124.0,7.4,87.02
25,1,1.73,59.9,2,78,1798.0,109.0,6.9,60.15
38,0,1.478,60.5,5,18,1908.0,83.0,6.4,63.03
30,1,1.756,68.3,6,67,1962.0,140.0,6.3,67.91
34,1,1.764,84.4,6,85,2402.0,124.0,7.4,83.52
21,0,1.658,64.9,2,58,2091.0,85.0,7.7,67.44
25,0,1.576,79.7,5,121,1773.0,102.0,4.9,78.33
26,1,1.854,87.2,3,45,2139.0,137.0,7.5,87.46
38,1,1.809,71.4,4,52,2157.0,126.0,7.6,72.73
45,1,1.696,75.3,0,44,2170.0,102.0,8.7,77.28
23,1,1.77,80.0,2,51,1915.0,124.0,8.2,80.42
40,1,1.703,80.3,6,68,2818.0,131.0,6.6,82.59
18,1,1.818,85.6,4,48,2453.0,167.0,6.0,86.61
19,0,1.675,94.6,2,39,2361.0,140.0,6.5,95.91
21,0,1.584,61.3,3,23,1313.0,102.0,7.6,60.84
18,0,1.717,67.9,4,52,1662.0,151.0,6.7,67.74
18,0,1.611,52.4,1,55,1791.0,131.0,7.7,54.6
34,1,1.771,77.3,6,49,2346.0,112.0,9.1,78.23
28,0,1.756,78.1,3,99,2251.0,164.0,8.2,78.96
33,1,1.762,78.1,0,68,2056.0,91.0,7.5,78.84
36,0,1.634,65.4,4,44,1431.0,126.0,7.1,66.37
32,1,1.756,69.4,5,69,2317.0,162.0,7.0,71.85
36,1,1.733,61.6,2,71,1828.0,112.0,8.0,62.22
29,0,1.61,58.4,5,55,1772.0,102.0,7.1,60.06
19,0,1.599,73.1,4,47,1874.0,74.0,7.7,74.47
40,0,1.616,74.0,0,35,1687.0,96.0,6.3,74.01
25,0,1.717,70.1,5,82,2483.0,105.0,7.1,72.71
22,1,1.852,70.6,5,52,1941.0,104.0,7.2,68.92
28,1,1.8,81.0,5,51,2407.0,137.0,7.6,82.11
22,1,1.764,99.4,6,77,2185.0,176.0,5.7,97.52
26,0,1.672,78.7,4,56,2011.0,68.0,7.7,79.7
33,0,1.639,72.7,2,104,1575.0,73.0,7.2,72.1
33,1,1.813,89.7,6,44,3021.0,190.0,5.3,92.56
22,0,1.572,77.3,5,48,1850.0,121.0,8.4,78.8
26,0,1.51,49.1,3,41,1411.0,72.0,5.9,48.28
40,1,1.83,76.0,3,38,2233.0,132.0,6.8,76.66
34,0,1.678,61.3,2,63,1300.0,124.0,4.9,60.47
49,0,1.709,80.8,6,69,2250.0,91.0,7.9,82.3
41,0,1.671,71.0,1,47,1758.0,78.0,7.3,72.09
40,1,1.69,77.5,1,56,2327.0,105.0,8.7,80.63
18,1,1.784,74.0,3,59,2330.0,154.0,6.8,75.76
37,1,1.774,95.5,5,81,2210.0,213.0,7.7,96.27
30,1,1.908,86.4,0,43,2376.0,131.0,7.9,88.01
25,0,1.738,81.6,4,59,3065.0,146.0,7.4,85.94
32,1,1.861,100.8,6,64,2851.0,147.0,6.6,101.54
39,0,1.711,83.3,2,63,2055.0,128.0,6.1,84.06
35,1,1.714,72.1,0,56,1846.0,108.0,6.2,72.76
22,1,1.816,88.0,6,75,2371.0,114.0,7.8,88.11
37,1,1.8,96.9,5,41,2509.0,171.0,6.3,98.69
24,0,1.686,75.4,4,52,1814.0,145.0,6.4,76.28
32,0,1.622,53.8,6,43,1573.0,111.0,6.2,53.75
27,1,1.718,78.4,3,42,2443.0,101.0,7.0,80.72
28,0,1.541,61.2,6,57,2477.0,97.0,7.5,64.91
37,1,1.813,62.3,2,75,1971.0,90.0,7.7,62.62
21,1,1.744,74.9,0,39,1591.0,120.0,6.2,74.5
48,1,1.754,73.0,4,73,2337.0,127.0,7.1,74.83
18,1,1.78,88.9,3,48,2377.0,179.0,4.5,89.82
25,0,1.659,56.2,3,36,1981.0,97.0,7.3,59.37
33,1,1.66,47.3,4,42,1941.0,104.0,6.5,48.17
35,1,1.85,85.0,1,74,2368.0,168.0,4.8,86.07
29,1,1.768,81.7,6,34,2611.0,124.0,5.9,83.2
29,0,1.625,66.9,6,95,2440.0,121.0,7.0,69.45
34,1,1.79,76.7,1,58,1714.0,113.0,6.4,76.01
28,0,1.575,49.4,4,21,1567.0,96.0,7.1,50.15
43,1,1.814,78.7,4,34,2777.0,145.0,7.2,82.6
38,1,1.798,73.7,4,71,1750.0,136.0,7.4,73.6
38,0,1.698,83.3,3,26,1732.0,132.0,7.0,83.77
21,1,1.855,89.2,5,68,2641.0,153.0,5.8,90.33
29,0,1.639,61.3,6,32,1956.0,149.0,7.9,63.38
27,1,1.749,90.0,5,62,2602.0,137.0,7.2,91.19
21,0,1.614,63.7,6,81,2124.0,103.0,5.5,64.77
33,1,1.877,91.2,2,63,2307.0,120.0,6.3,91.56
25,0,1.653,65.2,3,72,1751.0,122.0,8.1,65.98
36,1,1.727,86.4,6,70,3082.0,160.0,5.6,89.71
20,1,1.638,65.8,3,32,2414.0,110.0,8.3,68.32
45,1,1.784,78.6,1,31,2240.0,107.0,9.5,81.33
22,1,1.77,74.5,4,20,2578.0,130.0,6.4,76.93
32,1,1.654,74.9,3,61,2152.0,137.0,6.2,76.85
37,1,1.792,91.0,3,53,2965.0,112.0,7.9,95.06
25,0,1.634,75.0,4,35,1474.0,141.0,6.6,74.76
38,0,1.628,65.6,5,62,1698.0,85.0,6.5,65.68
19,0,1.651,82.1,2,87,2209.0,184.0,7.7,83.95
43,0,1.602,72.4,1,69,1855.0,108.0,6.4,73.69
30,1,1.699,64.7,0,82,2060.0,126.0,6.8,66.53
25,1,1.849,66.7,5,47,2147.0,114.0,6.7,67.51
27,1,1.734,72.3,3,59,2571.0,151.0,7.1,74.97
37,0,1.667,71.9,2,61,1704.0,153.0,5.5,73.31
25,1,1.809,86.0,0,72,2050.0,144.0,6.6,85.97
23,1,1.663,83.5,6,24,2248.0,117.0,6.1,83.01
28,0,1.634,56.6,5,85,1834.0,84.0,6.0,56.85
19,1,1.885,78.1,6,60,2442.0,144.0,8.8,79.34
46,0,1.552,46.5,5,81,1300.0,87.0,9.5,47.23
25,0,1.675,55.1,4,76,1300.0,113.0,6.0,54.21
37,1,1.821,72.0,0,12,1892.0,105.0,7.6,72.56
32,1,1.88,88.4,4,62,2466.0,159.0,6.5,89.19
21,1,1.845,93.5,6,65,3120.0,159.0,7.8,95.89
30,0,1.624,55.8,5,51,1788.0,107.0,5.0,57.04
37,1,1.823,69.5,5,55,2401.0,128.0,6.4,70.62
28,0,1.56,45.0,5,37,1300.0,95.0,6.9,44.76
41,0,1.692,70.3,2,52,2557.0,121.0,5.0,74.56
39,1,1.69,58.8,5,48,1867.0,133.0,7.4,59.69
38,1,1.734,90.7,0,45,2492.0,198.0,5.4,91.8
26,0,1.628,68.4,1,48,1618.0,132.0,8.0,69.5
20,1,1.788,72.0,2,8,2431.0,112.0,6.3,74.83
